order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,origin_region,origin_country,origin_groups
SO51520-3,2018-07-22,486,11015.0,4,SO51520,3,1,2226000.0,2226000.0,832524.0,55650.0,All-Purpose Bike Stand,All-Purpose Bike Stand,NA,NA,Bike Stands,Accessories,Chloe Young,F,S,1999-02-27,Burbank,United States,Southwest,United States,North America
SO51520-1,2018-07-22,353,11015.0,4,SO51520,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Chloe Young,F,S,1999-02-27,Burbank,United States,Southwest,United States,North America
SO51522-2,2018-07-22,485,11000.0,9,SO51522,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO51522-1,2018-07-22,353,11000.0,9,SO51522,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO51531-4,2018-07-23,490,11337.0,10,SO51531,4,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,Yellow,L,Jerseys,Clothing,Jerome Romero,M,M,1981-09-21,Watford,United Kingdom,United Kingdom,United Kingdom,Europe
SO51531-3,2018-07-23,477,11337.0,10,SO51531,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jerome Romero,M,M,1981-09-21,Watford,United Kingdom,United Kingdom,United Kingdom,Europe
SO51531-2,2018-07-23,478,11337.0,10,SO51531,2,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jerome Romero,M,M,1981-09-21,Watford,United Kingdom,United Kingdom,United Kingdom,Europe
SO51531-1,2018-07-23,353,11337.0,10,SO51531,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Jerome Romero,M,M,1981-09-21,Watford,United Kingdom,United Kingdom,United Kingdom,Europe
SO51533-1,2018-07-23,363,11291.0,4,SO51533,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Jenna Wright,F,M,1981-05-05,Lemon Grove,United States,Southwest,United States,North America
SO51534-2,2018-07-23,485,11158.0,4,SO51534,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Jason Wright,M,S,1995-10-08,San Gabriel,United States,Southwest,United States,North America
SO51534-3,2018-07-23,489,11158.0,4,SO51534,3,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Jason Wright,M,S,1995-10-08,San Gabriel,United States,Southwest,United States,North America
SO51534-1,2018-07-23,353,11158.0,4,SO51534,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Jason Wright,M,S,1995-10-08,San Gabriel,United States,Southwest,United States,North America
SO51544-2,2018-07-24,537,11244.0,10,SO51544,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Alexis Coleman,F,S,1977-11-26,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO51544-1,2018-07-24,355,11244.0,10,SO51544,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Alexis Coleman,F,S,1977-11-26,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO51547-2,2018-07-24,487,12300.0,7,SO51547,2,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Adriana Gonzalez,F,S,1966-07-18,Colomiers,France,France,France,Europe
SO51547-1,2018-07-24,372,12300.0,7,SO51547,1,1,34206900.0,34206900.0,21769271.0,855173.0,"Road-250 Red, 58",Road-250,Red,54-58 CM,Road Bikes,Bikes,Adriana Gonzalez,F,S,1966-07-18,Colomiers,France,France,France,Europe
SO51550-2,2018-07-24,214,11387.0,10,SO51550,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Megan Ramirez,F,S,1979-06-02,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO51550-1,2018-07-24,353,11387.0,10,SO51550,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Megan Ramirez,F,S,1979-06-02,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO51553-1,2018-07-24,363,11286.0,4,SO51553,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Hunter Griffin,M,M,1982-03-03,Torrance,United States,Southwest,United States,North America
SO51553-2,2018-07-24,485,11286.0,4,SO51553,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Hunter Griffin,M,M,1982-03-03,Torrance,United States,Southwest,United States,North America
SO51553-3,2018-07-24,234,11286.0,4,SO51553,3,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Hunter Griffin,M,M,1982-03-03,Torrance,United States,Southwest,United States,North America
SO51553-4,2018-07-24,225,11286.0,4,SO51553,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Hunter Griffin,M,M,1982-03-03,Torrance,United States,Southwest,United States,North America
SO51554-4,2018-07-24,225,11266.0,1,SO51554,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Taylor Howard,F,S,1984-05-05,Port Orchard,United States,Northwest,United States,North America
SO51554-3,2018-07-24,477,11266.0,1,SO51554,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Taylor Howard,F,S,1984-05-05,Port Orchard,United States,Northwest,United States,North America
SO51554-2,2018-07-24,478,11266.0,1,SO51554,2,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Taylor Howard,F,S,1984-05-05,Port Orchard,United States,Northwest,United States,North America
SO51554-1,2018-07-24,355,11266.0,1,SO51554,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Taylor Howard,F,S,1984-05-05,Port Orchard,United States,Northwest,United States,North America
SO51555-2,2018-07-24,537,11037.0,6,SO51555,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-3,2018-07-24,528,11037.0,6,SO51555,3,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-4,2018-07-24,485,11037.0,6,SO51555,4,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-5,2018-07-24,477,11037.0,6,SO51555,5,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-6,2018-07-24,478,11037.0,6,SO51555,6,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-1,2018-07-24,361,11037.0,6,SO51555,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51555-7,2018-07-24,480,11037.0,6,SO51555,7,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Chloe Garcia,F,S,1997-11-27,Cliffside,Canada,Canada,Canada,North America
SO51556-2,2018-07-24,480,11022.0,1,SO51556,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Ethan Zhang,M,M,1998-10-12,Bellingham,United States,Northwest,United States,North America
SO51556-1,2018-07-24,353,11022.0,1,SO51556,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Ethan Zhang,M,M,1998-10-12,Bellingham,United States,Northwest,United States,North America
SO51561-2,2018-07-24,485,11025.0,9,SO51561,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Alejandro Beck,M,M,1965-12-23,Hawthorne,Australia,Australia,Australia,Pacific
SO51561-3,2018-07-24,472,11025.0,9,SO51561,3,1,889000.0,889000.0,332486.0,22225.0,"Classic Vest, M",Classic Vest,Blue,M,Vests,Clothing,Alejandro Beck,M,M,1965-12-23,Hawthorne,Australia,Australia,Australia,Pacific
SO51561-1,2018-07-24,357,11025.0,9,SO51561,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Alejandro Beck,M,M,1965-12-23,Hawthorne,Australia,Australia,Australia,Pacific
SO51562-2,2018-07-24,480,11009.0,9,SO51562,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Shannon Carlson,M,S,1984-04-01,Hervey Bay,Australia,Australia,Australia,Pacific
SO51562-1,2018-07-24,359,11009.0,9,SO51562,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Shannon Carlson,M,S,1984-04-01,Hervey Bay,Australia,Australia,Australia,Pacific
SO51573-2,2018-07-25,222,11238.0,10,SO51573,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO51573-1,2018-07-25,359,11238.0,10,SO51573,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO51576-2,2018-07-25,487,11481.0,8,SO51576,2,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Erica Hu,F,M,1993-05-23,Braunschweig,Germany,Germany,Germany,Europe
SO51576-1,2018-07-25,357,11481.0,8,SO51576,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Erica Hu,F,M,1993-05-23,Braunschweig,Germany,Germany,Germany,Europe
SO51577-1,2018-07-25,355,11042.0,4,SO51577,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Megan Sanchez,F,M,1997-06-13,Los Angeles,United States,Southwest,United States,North America
SO51581-2,2018-07-25,528,11007.0,9,SO51581,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Marco Mehta,M,M,1984-05-09,Warrnambool,Australia,Australia,Australia,Pacific
SO51581-3,2018-07-25,537,11007.0,9,SO51581,3,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Marco Mehta,M,M,1984-05-09,Warrnambool,Australia,Australia,Australia,Pacific
SO51581-4,2018-07-25,485,11007.0,9,SO51581,4,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Marco Mehta,M,M,1984-05-09,Warrnambool,Australia,Australia,Australia,Pacific
SO51581-5,2018-07-25,222,11007.0,9,SO51581,5,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Marco Mehta,M,M,1984-05-09,Warrnambool,Australia,Australia,Australia,Pacific
SO51581-1,2018-07-25,361,11007.0,9,SO51581,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Marco Mehta,M,M,1984-05-09,Warrnambool,Australia,Australia,Australia,Pacific
SO51582-2,2018-07-25,528,11052.0,9,SO51582,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Heidi Lopez,F,S,1971-08-07,Matraville,Australia,Australia,Australia,Pacific
SO51582-3,2018-07-25,537,11052.0,9,SO51582,3,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Heidi Lopez,F,S,1971-08-07,Matraville,Australia,Australia,Australia,Pacific
SO51582-4,2018-07-25,480,11052.0,9,SO51582,4,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Heidi Lopez,F,S,1971-08-07,Matraville,Australia,Australia,Australia,Pacific
SO51582-1,2018-07-25,363,11052.0,9,SO51582,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Heidi Lopez,F,S,1971-08-07,Matraville,Australia,Australia,Australia,Pacific
SO51589-2,2018-07-26,487,11401.0,7,SO51589,2,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Linda Navarro,F,M,1989-08-26,Paris,France,France,France,Europe
SO51589-1,2018-07-26,359,11401.0,7,SO51589,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Linda Navarro,F,M,1989-08-26,Paris,France,France,France,Europe
SO51589-3,2018-07-26,467,11401.0,7,SO51589,3,1,342860.0,342860.0,128230.0,8572.0,"Half-Finger Gloves, L",Half-Finger Gloves,Black,L,Gloves,Clothing,Linda Navarro,F,M,1989-08-26,Paris,France,France,France,Europe
SO51590-1,2018-07-26,355,11271.0,4,SO51590,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Danielle Reed,F,S,1984-06-05,San Francisco,United States,Southwest,United States,North America
SO51590-2,2018-07-26,528,11271.0,4,SO51590,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Danielle Reed,F,S,1984-06-05,San Francisco,United States,Southwest,United States,North America
SO51590-3,2018-07-26,537,11271.0,4,SO51590,3,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Danielle Reed,F,S,1984-06-05,San Francisco,United States,Southwest,United States,North America
SO51590-4,2018-07-26,214,11271.0,4,SO51590,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Danielle Reed,F,S,1984-06-05,San Francisco,United States,Southwest,United States,North America
SO51591-2,2018-07-26,485,11175.0,4,SO51591,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Luis Wang,M,S,1983-03-05,Beverly Hills,United States,Southwest,United States,North America
SO51591-1,2018-07-26,353,11175.0,4,SO51591,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Luis Wang,M,S,1983-03-05,Beverly Hills,United States,Southwest,United States,North America
SO51592-1,2018-07-26,359,11082.0,4,SO51592,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Angela Butler,F,S,1986-08-04,Fremont,United States,Southwest,United States,North America
SO51592-2,2018-07-26,537,11082.0,4,SO51592,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Angela Butler,F,S,1986-08-04,Fremont,United States,Southwest,United States,North America
SO51593-1,2018-07-26,357,11036.0,4,SO51593,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Jennifer Russell,F,M,1998-12-18,National City,United States,Southwest,United States,North America
SO51593-2,2018-07-26,217,11036.0,4,SO51593,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Jennifer Russell,F,M,1998-12-18,National City,United States,Southwest,United States,North America
SO51594-2,2018-07-26,537,11104.0,9,SO51594,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Edgar Sara,M,M,1984-03-11,Gold Coast,Australia,Australia,Australia,Pacific
SO51594-3,2018-07-26,528,11104.0,9,SO51594,3,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Edgar Sara,M,M,1984-03-11,Gold Coast,Australia,Australia,Australia,Pacific
SO51594-1,2018-07-26,359,11104.0,9,SO51594,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Edgar Sara,M,M,1984-03-11,Gold Coast,Australia,Australia,Australia,Pacific
SO51595-2,2018-07-26,485,11004.0,9,SO51595,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Elizabeth Johnson,F,S,1988-08-08,Wollongong,Australia,Australia,Australia,Pacific
SO51595-3,2018-07-26,214,11004.0,9,SO51595,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Elizabeth Johnson,F,S,1988-08-08,Wollongong,Australia,Australia,Australia,Pacific
SO51595-1,2018-07-26,355,11004.0,9,SO51595,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Elizabeth Johnson,F,S,1988-08-08,Wollongong,Australia,Australia,Australia,Pacific
SO51597-2,2018-07-26,487,11453.0,9,SO51597,2,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Stanley Malhotra,M,S,1993-08-21,Hobart,Australia,Australia,Australia,Pacific
SO51597-3,2018-07-26,484,11453.0,9,SO51597,3,1,111300.0,111300.0,41626.0,2783.0,Bike Wash - Dissolver,Bike Wash,NA,NA,Cleaners,Accessories,Stanley Malhotra,M,S,1993-08-21,Hobart,Australia,Australia,Australia,Pacific
SO51597-1,2018-07-26,355,11453.0,9,SO51597,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Stanley Malhotra,M,S,1993-08-21,Hobart,Australia,Australia,Australia,Pacific
SO51602-2,2018-07-26,214,11439.0,7,SO51602,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Janet Munoz,F,M,1968-05-17,Paris La Defense,France,France,France,Europe
SO51602-1,2018-07-26,575,11439.0,7,SO51602,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Janet Munoz,F,M,1968-05-17,Paris La Defense,France,France,France,Europe
SO51604-1,2018-07-27,355,11246.0,8,SO51604,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Latasha Rubio,F,M,1976-10-09,Hamburg,Germany,Germany,Germany,Europe
SO51604-2,2018-07-27,478,11246.0,8,SO51604,2,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Latasha Rubio,F,M,1976-10-09,Hamburg,Germany,Germany,Germany,Europe
SO51610-3,2018-07-27,487,11021.0,1,SO51610,3,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Destiny Wilson,F,S,1998-09-03,Beaverton,United States,Northwest,United States,North America
SO51610-2,2018-07-27,485,11021.0,1,SO51610,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Destiny Wilson,F,S,1998-09-03,Beaverton,United States,Northwest,United States,North America
SO51610-1,2018-07-27,363,11021.0,1,SO51610,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Destiny Wilson,F,S,1998-09-03,Beaverton,United States,Northwest,United States,North America
SO51612-2,2018-07-27,537,11005.0,9,SO51612,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Julio Ruiz,M,S,1985-08-05,East Brisbane,Australia,Australia,Australia,Pacific
SO51612-3,2018-07-27,528,11005.0,9,SO51612,3,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Julio Ruiz,M,S,1985-08-05,East Brisbane,Australia,Australia,Australia,Pacific
SO51612-4,2018-07-27,480,11005.0,9,SO51612,4,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Julio Ruiz,M,S,1985-08-05,East Brisbane,Australia,Australia,Australia,Pacific
SO51612-1,2018-07-27,355,11005.0,9,SO51612,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Julio Ruiz,M,S,1985-08-05,East Brisbane,Australia,Australia,Australia,Pacific
SO51629-2,2018-07-28,485,11444.0,9,SO51629,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Tina Mehta,F,M,1996-04-28,Bendigo,Australia,Australia,Australia,Pacific
SO51629-3,2018-07-28,217,11444.0,9,SO51629,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Tina Mehta,F,M,1996-04-28,Bendigo,Australia,Australia,Australia,Pacific
SO51629-1,2018-07-28,355,11444.0,9,SO51629,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Tina Mehta,F,M,1996-04-28,Bendigo,Australia,Australia,Australia,Pacific
